"Box","Size","IssueState","Metals","Batch","startNum","endNum","numInPacket","measuredMass","lookupNum","issueYear","bandMetal_fromManufactureRecords","bandMetal_BACKFILLED","groupInit","groupSD","groupMedian","type","typeMedian","typeMean","typeSD","sizeMetal","sizeMetalMedian","sizeMetalMean","sizeMetalSD"
"NR",1,"Retained","AY",16,96001,96010,10,NA,1696001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,98001,98010,10,NA,1698001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,2101,2200,100,NA,1602101,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,35060,35100,41,NA,1635060,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,62001,62010,10,NA,1662001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,67904,68000,97,NA,1667904,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,68001,68010,10,NA,1668001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,69517,69600,84,NA,1669517,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,71735,71797,63,NA,1671735,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,72001,72010,10,NA,1672001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,75461,75500,40,NA,1675461,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,78001,78010,10,NA,1678001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,80284,80299,16,NA,1680284,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,80301,80400,100,NA,1680301,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,81801,82000,200,NA,1681801,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,84001,84010,10,NA,1684001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,88001,88010,10,NA,1688001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,92001,92010,10,NA,1692001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",16,92552,92600,49,NA,1692552,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,94001,94010,10,NA,1694001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,96001,96010,10,NA,1696001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","AY",16,98001,98010,10,NA,1698001,NA,NA,"AY",NA,NA,NA,"AY 16",0.0434,0.042945,0.00161218085792012,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,12941,13000,60,0.0423,1712941,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,13001,13010,10,0.0421,1713001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,13011,13200,190,0.0426,1713011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,19001,19010,10,0.0425,1719001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,29401,29900,500,0.0423,1729401,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,35001,35010,10,0.0442,1735001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,50204,50400,197,0.0425,1750204,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54011,54100,90,0.0411,1754011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54101,54600,500,0.0408,1754101,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,55908,55999,92,0.0416,1755908,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,12941,13000,60,0.0421,1712941,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,13001,13010,10,0.0426,1713001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,13011,13200,190,0.0424,1713011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,19001,19010,10,0.0422,1719001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,29401,29900,500,0.0425,1729401,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,35001,35010,10,0.0441,1735001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,50204,50400,197,0.041,1750204,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54011,54100,90,0.0416,1754011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54101,54600,500,0.0407,1754101,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,55908,55999,92,0.0423,1755908,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,12941,13000,60,0.0433,1712941,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,13001,13010,10,0.0423,1713001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,13011,13200,190,0.0418,1713011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,19001,19010,10,0.0431,1719001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,29401,29900,500,0.0427,1729401,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,35001,35010,10,0.0438,1735001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,50204,50400,197,0.0414,1750204,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54011,54100,90,0.0416,1754011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54101,54600,500,0.0407,1754101,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,55908,55999,92,0.0419,1755908,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,12941,13000,60,NA,1712941,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,13001,13010,10,NA,1713001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,13011,13200,190,NA,1713011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,19001,19010,10,NA,1719001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,29401,29900,500,NA,1729401,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,35001,35010,10,NA,1735001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,50204,50400,197,NA,1750204,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54011,54100,90,NA,1754011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54101,54600,500,NA,1754101,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,55908,55999,92,NA,1755908,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,12941,13000,60,NA,1712941,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,13001,13010,10,NA,1713001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,13011,13200,190,NA,1713011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,19001,19010,10,NA,1719001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,29401,29900,500,NA,1729401,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",1,"Retained","",17,35001,35010,10,NA,1735001,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,50204,50400,197,NA,1750204,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54011,54100,90,NA,1754011,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,54101,54600,500,NA,1754101,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",17,55908,55999,92,NA,1755908,NA,"AY","AY",NA,NA,NA,"AY 17",0.0423,0.0422033333333333,0.000913682708577777,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9308,9393,86,0.0429,1809308,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9401,9499,99,0.0434,1809401,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9308,9393,86,0.043,1809308,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9401,9499,99,0.0432,1809401,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9308,9393,86,0.043,1809308,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9401,9499,99,0.0427,1809401,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9308,9393,86,NA,1809308,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9401,9499,99,NA,1809401,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9308,9393,86,NA,1809308,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","AY",18,9401,9499,99,NA,1809401,96,"AY","AY",NA,NA,NA,"AY 18",0.043,0.0430333333333333,0.0002422120283278,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"5",1,"Returned","",NA,NA,NA,NA,NA,NA,NA,NA,"AY",NA,NA,NA,"AY NA",NA,NA,NA,"AY 1",0.0429,0.0420814516129032,0.00182196922570835
"NR",2,"Retained","AL",22,69101,69110,10,0.0631,2269101,NA,NA,"AM",0.06276,0.0008902648,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,71990,71999,10,0.0621,2271990,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,75001,75010,10,0.062,2275001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,76001,76010,10,0.0626,2276001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AM",22,87101,87110,10,0.0643,2287101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,69101,69110,10,0.0632,2269101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,71990,71999,10,0.0619,2271990,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,75001,75010,10,0.0618,2275001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,76001,76010,10,0.0625,2276001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AM",22,87101,87110,10,0.0641,2287101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,69101,69110,10,0.0629,2269101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,71990,71999,10,0.062,2271990,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,75001,75010,10,0.0621,2275001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,76001,76010,10,0.0624,2276001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AM",22,87101,87110,10,0.0644,2287101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,69101,69110,10,NA,2269101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,71990,71999,10,NA,2271990,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,75001,75010,10,NA,2275001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,76001,76010,10,NA,2276001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AM",22,87101,87110,10,NA,2287101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,69101,69110,10,NA,2269101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,71990,71999,10,NA,2271990,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,75001,75010,10,NA,2275001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AL",22,76001,76010,10,NA,2276001,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"NR",2,"Retained","AM",22,87101,87110,10,NA,2287101,NA,NA,"AM",NA,NA,NA,"AM 22",0.0625,0.06276,0.000890264808116905,"AM 2",0.0625,0.06276,0.000890264808116905
"5",2,"Returned","AY",23,701,800,100,0.0656,2300701,NA,NA,"AY",0.048472,0.0063290587,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,43513,43600,87,0.0481,2343513,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,44801,44900,100,0.0484,2344801,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,48508,48600,93,0.0422,2348508,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,55422,55422,1,0.0469,2355422,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,84413,74600,192,0.0446,2384413,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,90812,90899,88,0.0455,2390812,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,91001,91100,100,0.0468,2391001,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,92011,92100,90,0.0457,2392011,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,99902,99999,98,0.0453,2399902,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,701,800,100,0.0656,2300701,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,43513,43600,87,0.043,2343513,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,44801,44900,100,0.0482,2344801,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,48508,48600,93,0.0481,2348508,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,55422,55422,1,NA,2355422,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,84413,74600,192,0.0455,2384413,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,90812,90899,88,0.0449,2390812,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,91001,91100,100,0.0458,2391001,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,92011,92100,90,0.0461,2392011,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,99902,99999,98,0.0453,2399902,86,"","AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,701,800,100,0.0653,2300701,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
"5",2,"Returned","AY",23,43513,43600,87,0.0476,2343513,NA,NA,"AY",NA,NA,NA,"AY 23",0.04575,0.0481071428571429,0.00632905870781621,"AY 2",0.0468,0.0469790697674419,0.00397382957327415
